Datetime(UTC)	Event	Bracket	Round	Player1	Player2	Player1Score	Player2Score	Player1Chars	Player2Chars
2025-06-14 01:01:48 UTC	CEO 2025	Round 1	Winners Round 2	157225	1153677	2	0	N/A	N/A
2025-06-14 01:01:44 UTC	CEO 2025	Round 1	Winners Round 2	2313017	1448965	2	0	N/A	N/A
2025-06-14 01:01:40 UTC	CEO 2025	Round 1	Winners Round 2	28140	1568547	2	0	N/A	N/A
2025-06-14 01:01:37 UTC	CEO 2025	Round 1	Winners Round 2	2819157	2369252	2	0	N/A	N/A
2025-06-14 01:01:34 UTC	CEO 2025	Round 1	Winners Round 2	394851	3728236	2	0	N/A	N/A
2025-06-14 01:01:19 UTC	CEO 2025	Round 1	Winners Round 1	4455189	3477868	2	0	N/A	N/A
2025-06-14 01:00:54 UTC	CEO 2025	Round 1	Winners Round 1	231416	126788	2	1	N/A	N/A
2025-06-14 01:00:49 UTC	CEO 2025	Round 1	Winners Round 1	3760811	2317781	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-14 01:00:45 UTC	CEO 2025	Round 1	Winners Round 1	64474	3415907	2	0	N/A	N/A
2025-06-14 01:00:41 UTC	CEO 2025	Round 1	Winners Round 1	1153677	338612	2	0	N/A	N/A
2025-06-14 01:00:35 UTC	CEO 2025	Round 1	Winners Round 1	1448965	316177	2	0	N/A	N/A
2025-06-14 01:00:28 UTC	CEO 2025	Round 1	Winners Round 1	1568547	552751	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-14 01:00:24 UTC	CEO 2025	Round 1	Winners Round 1	2369252	4016205	2	0	N/A	N/A
2025-06-14 01:00:19 UTC	CEO 2025	Round 1	Winners Round 1	2819157	3817595	2	0	N/A	N/A
2025-06-14 01:00:11 UTC	CEO 2025	Round 1	Winners Round 1	3728236	3482325	2	1	N/A	N/A
2025-06-14 00:56:22 UTC	CEO 2025	Round 1	Winners Quarter-Final	399451	160464	2	1	N/A	N/A
2025-06-14 00:56:16 UTC	CEO 2025	Round 1	Winners Quarter-Final	385095	558343	2	0	N/A	N/A
2025-06-14 00:56:12 UTC	CEO 2025	Round 1	Winners Quarter-Final	1148242	62910	2	0	N/A	N/A
2025-06-14 00:56:08 UTC	CEO 2025	Round 1	Winners Quarter-Final	295103	391406	2	0	N/A	N/A
2025-06-14 00:55:59 UTC	CEO 2025	Round 1	Losers Round 2	31832	2335387	2	0	N/A	N/A
2025-06-14 00:55:54 UTC	CEO 2025	Round 1	Losers Round 2	626622	4457617	2	1	N/A	N/A
2025-06-14 00:55:49 UTC	CEO 2025	Round 1	Losers Round 2	1329801	175281	2	0	N/A	N/A
2025-06-14 00:55:45 UTC	CEO 2025	Round 1	Losers Round 2	453481	498156	2	1	N/A	N/A
2025-06-14 00:55:40 UTC	CEO 2025	Round 1	Losers Round 2	649265	685896	2	0	N/A	N/A
2025-06-14 00:55:36 UTC	CEO 2025	Round 1	Losers Round 2	1807903	320833	2	1	N/A	N/A
2025-06-14 00:55:31 UTC	CEO 2025	Round 1	Losers Round 1	31832	2613920	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-14 00:55:25 UTC	CEO 2025	Round 1	Losers Round 1	649265	2373637	2	0	N/A	N/A
2025-06-14 00:54:31 UTC	CEO 2025	Round 1	Winners Round 2	399451	1807903	2	0	N/A	N/A
2025-06-14 00:54:22 UTC	CEO 2025	Round 1	Winners Round 2	160464	685896	2	0	N/A	N/A
2025-06-14 00:54:18 UTC	CEO 2025	Round 1	Winners Round 2	558343	498156	2	1	N/A	N/A
2025-06-14 00:54:13 UTC	CEO 2025	Round 1	Winners Round 2	385095	1329801	2	0	N/A	N/A
2025-06-14 00:54:09 UTC	CEO 2025	Round 1	Winners Round 2	62910	4457617	2	0	N/A	N/A
2025-06-14 00:54:06 UTC	CEO 2025	Round 1	Winners Round 2	1148242	2335387	2	0	N/A	N/A
2025-06-14 00:54:02 UTC	CEO 2025	Round 1	Winners Round 2	391406	2336356	2	0	N/A	N/A
2025-06-14 00:53:57 UTC	CEO 2025	Round 1	Winners Round 2	295103	4673065	2	0	N/A	N/A
2025-06-14 00:53:14 UTC	CEO 2025	Round 1	Winners Round 1	1807903	1595257	2	0	N/A	N/A
2025-06-14 00:53:10 UTC	CEO 2025	Round 1	Winners Round 1	685896	1122195	2	1	N/A	N/A
2025-06-14 00:53:02 UTC	CEO 2025	Round 1	Winners Round 1	558343	31832	2	1	N/A	N/A
2025-06-14 00:52:55 UTC	CEO 2025	Round 1	Winners Round 1	498156	2613920	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-14 00:52:51 UTC	CEO 2025	Round 1	Winners Round 1	1329801	626622	2	0	N/A	N/A
2025-06-14 00:52:46 UTC	CEO 2025	Round 1	Winners Round 1	4457617	175281	2	1	N/A	N/A
2025-06-14 00:52:40 UTC	CEO 2025	Round 1	Winners Round 1	2335387	453481	2	0	N/A	N/A
2025-06-14 00:52:31 UTC	CEO 2025	Round 1	Winners Round 1	2336356	649265	2	0	N/A	N/A
2025-06-14 00:52:26 UTC	CEO 2025	Round 1	Winners Round 1	391406	2373637	2	0	N/A	N/A
2025-06-14 00:52:21 UTC	CEO 2025	Round 1	Winners Round 1	4673065	320833	2	0	N/A	N/A
2025-06-14 00:47:27 UTC	CEO 2025	Round 1	Losers Round 1	3777656	498323	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-14 00:46:51 UTC	CEO 2025	Round 1	Losers Round 1	218532	281348	2	0	N/A	N/A
2025-06-14 00:46:34 UTC	CEO 2025	Round 1	Winners Round 2	1437257	212351	2	0	N/A	N/A
2025-06-14 00:46:15 UTC	CEO 2025	Round 1	Winners Round 2	3433085	4785179	2	0	N/A	N/A
2025-06-14 00:46:09 UTC	CEO 2025	Round 1	Winners Round 2	472797	29701	2	0	N/A	N/A
2025-06-14 00:46:03 UTC	CEO 2025	Round 1	Winners Round 2	726024	1715680	W	L	N/A	N/A
2025-06-14 00:45:56 UTC	CEO 2025	Round 1	Winners Round 2	2365186	4007648	2	0	N/A	N/A
2025-06-14 00:45:41 UTC	CEO 2025	Round 1	Winners Round 1	678925	498323	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-14 00:45:31 UTC	CEO 2025	Round 1	Winners Round 1	1702155	3287460	2	0	N/A	N/A
2025-06-14 00:45:20 UTC	CEO 2025	Round 1	Winners Round 1	4100245	2311387	2	1	N/A	N/A
2025-06-14 00:29:18 UTC	CEO 2025	Round 1	Winners Round 1	233099	3777656	2	0	N/A	N/A
2025-06-14 00:29:13 UTC	CEO 2025	Round 1	Winners Round 1	1437257	786782	2	0	N/A	N/A
2025-06-14 00:29:07 UTC	CEO 2025	Round 1	Winners Round 1	744237	3934220	2	0	N/A	N/A
2025-06-14 00:29:04 UTC	CEO 2025	Round 1	Winners Round 1	4785179	1211281	2	1	N/A	N/A
2025-06-14 00:28:59 UTC	CEO 2025	Round 1	Winners Round 1	29701	3193066	2	0	N/A	N/A
2025-06-14 00:28:54 UTC	CEO 2025	Round 1	Winners Round 1	1715680	3170581	2	0	N/A	N/A
2025-06-14 00:28:50 UTC	CEO 2025	Round 1	Winners Round 1	4007648	218532	2	0	N/A	N/A
2025-06-14 00:28:44 UTC	CEO 2025	Round 1	Winners Round 1	2365186	281348	2	1	N/A	N/A
2025-06-13 23:58:19 UTC	CEO 2025	Round 1	Losers Round 5	3900573	311690	2	0	N/A	N/A
2025-06-13 23:58:11 UTC	CEO 2025	Round 1	Winners Semi-Final	140014	2363525	2	1	N/A	N/A
2025-06-13 23:58:02 UTC	CEO 2025	Round 1	Winners Semi-Final	232824	1965385	2	1	N/A	N/A
2025-06-13 23:54:07 UTC	CEO 2025	Round 1	Losers Round 5	3449712	3462084	W	L	N/A	N/A
2025-06-13 23:54:02 UTC	CEO 2025	Round 1	Losers Round 4	3462084	629631	W	L	N/A	N/A
2025-06-13 23:53:55 UTC	CEO 2025	Round 1	Losers Round 5	2121982	2218503	W	L	N/A	N/A
2025-06-13 23:53:41 UTC	CEO 2025	Round 1	Winners Semi-Final	1212885	570603	W	L	N/A	N/A
2025-06-13 23:44:49 UTC	CEO 2025	Round 1	Winners Semi-Final	3757151	547837	2	0	N/A	N/A
2025-06-13 23:44:40 UTC	CEO 2025	Round 1	Winners Semi-Final	1105411	286021	2	0	N/A	N/A
2025-06-13 23:41:56 UTC	CEO 2025	Round 1	Losers Round 5	47574	322869	2	1	N/A	N/A
2025-06-13 23:36:13 UTC	CEO 2025	Round 1	Losers Round 5	1666939	4513890	2	0	N/A	N/A
2025-06-13 23:36:08 UTC	CEO 2025	Round 1	Losers Round 4	47574	3534173	2	0	N/A	N/A
2025-06-13 23:36:05 UTC	CEO 2025	Round 1	Losers Round 4	322869	4135238	2	0	N/A	N/A
2025-06-13 23:36:00 UTC	CEO 2025	Round 1	Losers Round 4	1666939	228834	2	0	N/A	N/A
2025-06-13 23:35:43 UTC	CEO 2025	Round 1	Losers Round 4	4513890	61137	2	0	N/A	N/A
2025-06-13 23:35:37 UTC	CEO 2025	Round 1	Losers Round 3	228834	180262	2	0	N/A	N/A
2025-06-13 23:35:32 UTC	CEO 2025	Round 1	Losers Round 2	180262	3639945	2	1	N/A	N/A
2025-06-13 23:35:24 UTC	CEO 2025	Round 1	Losers Round 3	4513890	612691	2	1	N/A	N/A
2025-06-13 23:35:09 UTC	CEO 2025	Round 1	Losers Round 3	4135238	2660541	2	1	N/A	N/A
2025-06-13 23:34:59 UTC	CEO 2025	Round 1	Losers Round 3	3534173	148485	2	1	N/A	N/A
2025-06-13 23:34:55 UTC	CEO 2025	Round 1	Losers Round 2	148485	486860	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 23:34:53 UTC	CEO 2025	Round 1	Losers Round 2	3534173	240785	2	0	N/A	N/A
2025-06-13 23:34:42 UTC	CEO 2025	Round 1	Winners Quarter-Final	3757151	322869	2	0	N/A	N/A
2025-06-13 23:34:39 UTC	CEO 2025	Round 1	Winners Quarter-Final	547837	47574	2	0	N/A	N/A
2025-06-13 23:34:34 UTC	CEO 2025	Round 1	Winners Quarter-Final	1105411	61137	2	0	N/A	N/A
2025-06-13 23:34:27 UTC	CEO 2025	Round 1	Winners Quarter-Final	286021	1666939	2	0	N/A	N/A
2025-06-13 23:32:48 UTC	CEO 2025	Round 1	Losers Round 5	138015	68626	2	0	N/A	N/A
2025-06-13 23:32:41 UTC	CEO 2025	Round 1	Losers Round 5	1298511	3534463	2	0	N/A	N/A
2025-06-13 23:32:36 UTC	CEO 2025	Round 1	Losers Round 4	138015	4126415	2	0	N/A	N/A
2025-06-13 23:32:32 UTC	CEO 2025	Round 1	Losers Round 4	68626	137226	2	1	N/A	N/A
2025-06-13 23:32:26 UTC	CEO 2025	Round 1	Losers Round 4	3534463	61007	2	0	N/A	N/A
2025-06-13 23:32:20 UTC	CEO 2025	Round 1	Losers Round 4	1298511	2074144	2	0	N/A	N/A
2025-06-13 23:31:26 UTC	CEO 2025	Round 1	Losers Round 3	4126415	3930310	2	0	N/A	N/A
2025-06-13 23:30:58 UTC	CEO 2025	Round 1	Losers Round 2	4126415	852948	2	0	N/A	N/A
2025-06-13 23:30:50 UTC	CEO 2025	Round 1	Losers Round 3	68626	160131	2	1	N/A	N/A
2025-06-13 23:30:19 UTC	CEO 2025	Round 1	Winners Semi-Final	70855	3516031	2	0	N/A	N/A
2025-06-13 23:30:14 UTC	CEO 2025	Round 1	Losers Round 5	3875051	4050207	2	1	N/A	N/A
2025-06-13 23:30:06 UTC	CEO 2025	Round 1	Winners Semi-Final	240230	184121	2	0	N/A	N/A
2025-06-13 23:30:01 UTC	CEO 2025	Round 1	Winners Quarter-Final	240230	3534463	2	0	N/A	N/A
2025-06-13 23:29:58 UTC	CEO 2025	Round 1	Losers Round 4	4050207	701512	2	0	N/A	N/A
2025-06-13 23:29:55 UTC	CEO 2025	Round 1	Losers Round 4	3875051	395931	2	0	N/A	N/A
2025-06-13 23:29:51 UTC	CEO 2025	Round 1	Losers Round 4	3900573	4012809	2	0	N/A	N/A
2025-06-13 23:29:48 UTC	CEO 2025	Round 1	Losers Round 4	311690	4203	2	1	N/A	N/A
2025-06-13 23:29:43 UTC	CEO 2025	Round 1	Losers Round 3	311690	24721	2	0	N/A	N/A
2025-06-13 23:29:39 UTC	CEO 2025	Round 1	Losers Round 3	3900573	4519927	2	0	N/A	N/A
2025-06-13 23:29:36 UTC	CEO 2025	Round 1	Losers Round 3	395931	1642663	2	1	N/A	N/A
2025-06-13 23:29:08 UTC	CEO 2025	Round 1	Losers Round 3	701512	4382636	2	1	N/A	N/A
2025-06-13 23:29:02 UTC	CEO 2025	Round 1	Losers Round 2	701512	4419309	2	0	N/A	N/A
2025-06-13 23:28:59 UTC	CEO 2025	Round 1	Losers Round 2	4382636	1163344	2	0	N/A	N/A
2025-06-13 23:28:57 UTC	CEO 2025	Round 1	Losers Round 2	1642663	3526919	2	0	N/A	N/A
2025-06-13 23:28:53 UTC	CEO 2025	Round 1	Losers Round 2	395931	3586333	2	0	N/A	N/A
2025-06-13 23:28:49 UTC	CEO 2025	Round 1	Losers Round 2	4519927	4555476	2	1	N/A	N/A
2025-06-13 23:28:42 UTC	CEO 2025	Round 1	Losers Round 2	24721	947590	2	0	N/A	N/A
2025-06-13 23:27:41 UTC	CEO 2025	Round 1	Winners Quarter-Final	2363525	3875051	2	0	N/A	N/A
2025-06-13 23:27:36 UTC	CEO 2025	Round 1	Winners Quarter-Final	140014	4050207	2	0	N/A	N/A
2025-06-13 23:27:30 UTC	CEO 2025	Round 1	Winners Quarter-Final	1965385	4203	2	0	N/A	N/A
2025-06-13 23:27:26 UTC	CEO 2025	Round 1	Winners Quarter-Final	232824	4012809	2	0	N/A	N/A
2025-06-13 23:24:36 UTC	CEO 2025	Round 1	Losers Round 4	3449712	624813	2	0	N/A	N/A
2025-06-13 23:23:51 UTC	CEO 2025	Round 1	Losers Round 4	2218503	326923	2	0	N/A	N/A
2025-06-13 23:23:48 UTC	CEO 2025	Round 1	Losers Round 4	2121982	4541670	2	1	N/A	N/A
2025-06-13 23:23:23 UTC	CEO 2025	Round 1	Losers Round 3	4541670	4380575	2	0	N/A	N/A
2025-06-13 23:23:19 UTC	CEO 2025	Round 1	Losers Round 3	326923	1339607	2	0	N/A	N/A
2025-06-13 23:23:15 UTC	CEO 2025	Round 1	Losers Round 3	629631	4543752	2	0	N/A	N/A
2025-06-13 23:23:04 UTC	CEO 2025	Round 1	Losers Round 3	624813	2153628	2	1	N/A	N/A
2025-06-13 23:22:59 UTC	CEO 2025	Round 1	Losers Round 2	2153628	2085284	2	0	N/A	N/A
2025-06-13 23:22:56 UTC	CEO 2025	Round 1	Losers Round 2	624813	4100165	2	1	N/A	N/A
2025-06-13 23:22:50 UTC	CEO 2025	Round 1	Losers Round 2	629631	3681438	2	0	N/A	N/A
2025-06-13 23:22:44 UTC	CEO 2025	Round 1	Losers Round 2	4543752	1347089	2	0	N/A	N/A
2025-06-13 23:22:39 UTC	CEO 2025	Round 1	Losers Round 2	1339607	306937	2	0	N/A	N/A
2025-06-13 23:22:36 UTC	CEO 2025	Round 1	Losers Round 2	326923	1280604	2	0	N/A	N/A
2025-06-13 23:22:33 UTC	CEO 2025	Round 1	Losers Round 2	4541670	2326056	2	0	N/A	N/A
2025-06-13 23:22:30 UTC	CEO 2025	Round 1	Losers Round 2	4380575	735128	2	0	N/A	N/A
2025-06-13 23:22:25 UTC	CEO 2025	Round 1	Losers Round 1	3681438	138743	2	1	N/A	N/A
2025-06-13 23:22:19 UTC	CEO 2025	Round 1	Losers Round 1	4541670	2833415	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 23:21:49 UTC	CEO 2025	Round 1	Winners Semi-Final	1816209	2313947	2	0	N/A	N/A
2025-06-13 23:21:38 UTC	CEO 2025	Round 1	Winners Quarter-Final	570603	3462084	2	0	N/A	N/A
2025-06-13 23:21:27 UTC	CEO 2025	Round 1	Winners Quarter-Final	1212885	3449712	2	1	N/A	N/A
2025-06-13 23:21:21 UTC	CEO 2025	Round 1	Winners Quarter-Final	2313947	2121982	2	1	N/A	N/A
2025-06-13 23:21:12 UTC	CEO 2025	Round 1	Winners Round 2	3462084	4380575	2	1	N/A	N/A
2025-06-13 22:57:42 UTC	CEO 2025	Round 1	Winners Quarter-Final	184121	1298511	2	1	N/A	N/A
2025-06-13 22:57:11 UTC	CEO 2025	Round 1	Losers Round 3	2074144	4296329	2	0	N/A	N/A
2025-06-13 22:57:06 UTC	CEO 2025	Round 1	Losers Round 3	61007	4205192	2	0	N/A	N/A
2025-06-13 22:57:02 UTC	CEO 2025	Round 1	Losers Round 2	3930310	4068440	2	0	N/A	N/A
2025-06-13 22:56:57 UTC	CEO 2025	Round 1	Losers Round 2	68626	4791587	2	0	N/A	N/A
2025-06-13 22:56:53 UTC	CEO 2025	Round 1	Losers Round 2	160131	253801	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 22:56:47 UTC	CEO 2025	Round 1	Losers Round 2	4205192	4752252	2	0	N/A	N/A
2025-06-13 22:56:44 UTC	CEO 2025	Round 1	Losers Round 2	61007	2192125	2	0	N/A	N/A
2025-06-13 22:56:41 UTC	CEO 2025	Round 1	Losers Round 2	2074144	3194762	2	0	N/A	N/A
2025-06-13 22:56:25 UTC	CEO 2025	Round 1	Losers Round 2	4296329	398581	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 22:56:12 UTC	CEO 2025	Round 1	Losers Round 1	4791587	4668709	2	1	N/A	N/A
2025-06-13 22:56:08 UTC	CEO 2025	Round 1	Losers Round 1	3194762	3233522	2	0	N/A	N/A
2025-06-13 22:55:55 UTC	CEO 2025	Round 1	Winners Quarter-Final	70855	137226	2	0	N/A	N/A
2025-06-13 22:55:52 UTC	CEO 2025	Round 1	Winners Quarter-Final	3516031	138015	2	0	N/A	N/A
2025-06-13 22:55:43 UTC	CEO 2025	Round 1	Winners Round 2	137226	398581	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 22:55:40 UTC	CEO 2025	Round 1	Winners Round 2	70855	2074144	2	0	N/A	N/A
2025-06-13 22:55:34 UTC	CEO 2025	Round 1	Winners Round 2	3516031	61007	2	1	N/A	N/A
2025-06-13 22:55:31 UTC	CEO 2025	Round 1	Winners Round 2	138015	4205192	2	0	N/A	N/A
2025-06-13 22:55:25 UTC	CEO 2025	Round 1	Winners Round 2	1298511	160131	2	0	N/A	N/A
2025-06-13 22:54:54 UTC	CEO 2025	Round 1	Winners Round 2	184121	68626	2	0	N/A	N/A
2025-06-13 22:54:48 UTC	CEO 2025	Round 1	Winners Round 2	3534463	4126415	2	1	N/A	N/A
2025-06-13 22:54:44 UTC	CEO 2025	Round 1	Winners Round 2	240230	3930310	2	0	N/A	N/A
2025-06-13 22:54:32 UTC	CEO 2025	Round 1	Winners Round 1	137226	4068440	2	0	N/A	N/A
2025-06-13 22:54:29 UTC	CEO 2025	Round 1	Winners Round 1	2074144	852948	2	0	N/A	N/A
2025-06-13 22:54:23 UTC	CEO 2025	Round 1	Winners Round 1	61007	4791587	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 22:54:17 UTC	CEO 2025	Round 1	Winners Round 1	3516031	4668709	2	0	N/A	N/A
2025-06-13 22:54:06 UTC	CEO 2025	Round 1	Winners Round 1	4205192	253801	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 22:53:54 UTC	CEO 2025	Round 1	Winners Round 1	160131	4752252	2	0	N/A	N/A
2025-06-13 22:53:49 UTC	CEO 2025	Round 1	Winners Round 1	68626	2192125	2	1	N/A	N/A
2025-06-13 22:53:43 UTC	CEO 2025	Round 1	Winners Round 1	3534463	3233522	2	0	N/A	N/A
2025-06-13 22:53:39 UTC	CEO 2025	Round 1	Winners Round 1	4126415	3194762	2	0	N/A	N/A
2025-06-13 22:53:25 UTC	CEO 2025	Round 1	Winners Round 1	3930310	4296329	2	0	N/A	N/A
2025-06-13 22:52:07 UTC	CEO 2025	Round 1	Losers Round 2	2660541	135344	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 22:52:04 UTC	CEO 2025	Round 1	Losers Round 2	4135238	1485424	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 22:51:56 UTC	CEO 2025	Round 1	Losers Round 2	228834	71093	2	0	N/A	N/A
2025-06-13 22:51:54 UTC	CEO 2025	Round 1	Losers Round 2	612691	1122120	2	0	N/A	N/A
2025-06-13 22:51:50 UTC	CEO 2025	Round 1	Losers Round 2	4513890	3265289	2	0	N/A	N/A
2025-06-13 22:51:41 UTC	CEO 2025	Round 1	Losers Round 1	2660541	317140	2	0	N/A	N/A
2025-06-13 22:51:36 UTC	CEO 2025	Round 1	Losers Round 1	1122120	1264656	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 22:51:03 UTC	CEO 2025	Round 1	Winners Round 2	322869	4513890	2	0	N/A	N/A
2025-06-13 22:50:59 UTC	CEO 2025	Round 1	Winners Round 2	3757151	612691	2	0	N/A	N/A
2025-06-13 22:50:55 UTC	CEO 2025	Round 1	Winners Round 2	47574	228834	2	0	N/A	N/A
2025-06-13 22:50:52 UTC	CEO 2025	Round 1	Winners Round 2	547837	3639945	2	0	N/A	N/A
2025-06-13 22:50:49 UTC	CEO 2025	Round 1	Winners Round 2	1105411	4135238	2	1	N/A	N/A
2025-06-13 22:50:44 UTC	CEO 2025	Round 1	Winners Round 2	61137	135344	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 22:50:40 UTC	CEO 2025	Round 1	Winners Round 2	286021	3534173	2	0	N/A	N/A
2025-06-13 22:50:37 UTC	CEO 2025	Round 1	Winners Round 2	1666939	486860	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 22:50:32 UTC	CEO 2025	Round 1	Winners Round 1	4513890	148485	2	0	N/A	N/A
2025-06-13 22:50:28 UTC	CEO 2025	Round 1	Winners Round 1	612691	240785	2	0	N/A	N/A
2025-06-13 22:50:25 UTC	CEO 2025	Round 1	Winners Round 1	228834	317140	2	1	N/A	N/A
2025-06-13 22:50:21 UTC	CEO 2025	Round 1	Winners Round 1	47574	2660541	2	0	N/A	N/A
2025-06-13 22:50:17 UTC	CEO 2025	Round 1	Winners Round 1	3639945	1485424	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 22:50:11 UTC	CEO 2025	Round 1	Winners Round 1	4135238	180262	2	1	N/A	N/A
2025-06-13 22:50:07 UTC	CEO 2025	Round 1	Winners Round 1	61137	71093	2	0	N/A	N/A
2025-06-13 22:50:04 UTC	CEO 2025	Round 1	Winners Round 1	286021	1122120	2	0	N/A	N/A
2025-06-13 22:50:00 UTC	CEO 2025	Round 1	Winners Round 1	3534173	1264656	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 22:49:56 UTC	CEO 2025	Round 1	Winners Round 1	1666939	3265289	2	1	N/A	N/A
2025-06-13 22:41:16 UTC	CEO 2025	Round 1	Losers Round 2	3900573	1119257	2	0	N/A	N/A
2025-06-13 22:41:13 UTC	CEO 2025	Round 1	Losers Round 2	311690	2524830	2	1	N/A	N/A
2025-06-13 22:41:09 UTC	CEO 2025	Round 1	Losers Round 1	1642663	4542165	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 22:41:03 UTC	CEO 2025	Round 1	Losers Round 1	24721	3666053	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 22:40:53 UTC	CEO 2025	Round 1	Winners Round 2	2363525	2524830	2	0	N/A	N/A
2025-06-13 22:40:51 UTC	CEO 2025	Round 1	Winners Round 2	3875051	947590	2	0	N/A	N/A
2025-06-13 22:40:45 UTC	CEO 2025	Round 1	Winners Round 2	4050207	3900573	2	0	N/A	N/A
2025-06-13 22:40:42 UTC	CEO 2025	Round 1	Winners Round 2	140014	4519927	2	0	N/A	N/A
2025-06-13 22:40:39 UTC	CEO 2025	Round 1	Winners Round 2	4203	395931	2	1	N/A	N/A
2025-06-13 22:40:34 UTC	CEO 2025	Round 1	Winners Round 2	1965385	3526919	2	0	N/A	N/A
2025-06-13 22:40:31 UTC	CEO 2025	Round 1	Winners Round 2	4012809	4382636	2	0	N/A	N/A
2025-06-13 22:40:28 UTC	CEO 2025	Round 1	Winners Round 2	232824	701512	2	0	N/A	N/A
2025-06-13 22:40:22 UTC	CEO 2025	Round 1	Winners Round 1	2524830	4419309	2	0	N/A	N/A
2025-06-13 22:40:19 UTC	CEO 2025	Round 1	Winners Round 1	947590	1163344	2	0	N/A	N/A
2025-06-13 22:40:12 UTC	CEO 2025	Round 1	Winners Round 1	3900573	4542165	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 22:40:06 UTC	CEO 2025	Round 1	Winners Round 1	4050207	1642663	2	1	N/A	N/A
2025-06-13 22:40:03 UTC	CEO 2025	Round 1	Winners Round 1	4519927	3586333	2	1	N/A	N/A
2025-06-13 22:39:58 UTC	CEO 2025	Round 1	Winners Round 1	4203	4555476	2	0	N/A	N/A
2025-06-13 22:39:53 UTC	CEO 2025	Round 1	Winners Round 1	3526919	1119257	2	0	N/A	N/A
2025-06-13 22:39:50 UTC	CEO 2025	Round 1	Winners Round 1	4012809	24721	2	0	N/A	N/A
2025-06-13 22:38:00 UTC	CEO 2025	Round 1	Winners Round 1	4382636	3666053	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-06-13 22:37:20 UTC	CEO 2025	Round 1	Winners Round 1	701512	311690	2	0	N/A	N/A
2025-06-13 22:36:26 UTC	CEO 2025	Round 1	Winners Quarter-Final	1816209	2218503	2	0	N/A	N/A
2025-06-13 22:36:18 UTC	CEO 2025	Round 1	Winners Round 2	570603	2326056	2	0	N/A	N/A
2025-06-13 22:36:15 UTC	CEO 2025	Round 1	Winners Round 2	3449712	326923	2	0	N/A	N/A
2025-06-13 22:36:11 UTC	CEO 2025	Round 1	Winners Round 2	1212885	1339607	2	0	N/A	N/A
2025-06-13 22:36:06 UTC	CEO 2025	Round 1	Winners Round 2	2121982	1347089	2	0	N/A	N/A
2025-06-13 22:36:01 UTC	CEO 2025	Round 1	Winners Round 2	2313947	629631	2	1	N/A	N/A
2025-06-13 22:35:56 UTC	CEO 2025	Round 1	Winners Round 2	2218503	624813	2	0	N/A	N/A
2025-06-13 22:35:52 UTC	CEO 2025	Round 1	Winners Round 2	1816209	2153628	2	0	N/A	N/A
2025-06-13 22:35:47 UTC	CEO 2025	Round 1	Winners Round 1	4380575	2085284	2	0	N/A	N/A
2025-06-13 22:35:44 UTC	CEO 2025	Round 1	Winners Round 1	2326056	4100165	2	1	N/A	N/A
2025-06-13 22:35:40 UTC	CEO 2025	Round 1	Winners Round 1	3449712	138743	2	0	N/A	N/A
2025-06-13 22:35:35 UTC	CEO 2025	Round 1	Winners Round 1	326923	3681438	2	0	N/A	N/A
2025-06-13 22:35:30 UTC	CEO 2025	Round 1	Winners Round 1	1339607	4543752	2	1	N/A	N/A
2025-06-13 22:35:23 UTC	CEO 2025	Round 1	Winners Round 1	1347089	306937	2	1	N/A	N/A
2025-06-13 22:35:17 UTC	CEO 2025	Round 1	Winners Round 1	629631	1280604	2	0	N/A	N/A
2025-06-13 22:35:09 UTC	CEO 2025	Round 1	Winners Round 1	624813	4541670	2	1	N/A	N/A
2025-06-13 22:35:00 UTC	CEO 2025	Round 1	Winners Round 1	2218503	2833415	2	0	N/A	N/A
2025-06-13 22:34:49 UTC	CEO 2025	Round 1	Winners Round 1	2153628	735128	2	0	N/A	N/A
2025-06-13 22:11:41 UTC	CEO 2025	Round 1	Winners Semi-Final	3524304	404377	2	0	N/A	N/A
